t,x,y,heading,distance,velocity,acceleration,curvature,path,voltage,current
1.9594,4.96173,1.54479,,,3.33449,17.5413,,2,28.3533,357.046
1.9594,8.56168,1.89862,2.22109,,,,,3,,
1.96445,4.47933,1.91754,0.940854,4.52865,0.524147,0,8.79551,0,,
1.96445,,,,,-0.524147,-10.7957,,-1,,
1.96445,,,,,0.524147,10.7957,,-1,,
1.96445,3.98673,2.27665,,,-2.28619,-16.0969,,1,-23.2342,-327.647
1.96445,4.97192,1.55843,,,3.33449,16.0969,,2,27.0067,327.647
1.96445,8.55828,1.9026,2.2773,,,,,3,,
1.9695,4.48086,1.91969,0.964403,4.53122,0.511973,0,9.04366,0,,
1.9695,,,,,-0.511973,-10.8485,,-1,,
1.9695,,,,,0.511973,10.8485,,-1,,
1.9695,3.97994,2.26711,,,-2.31054,-14.6465,,1,-21.9696,-298.124
1.9695,4.98177,1.57228,,,3.33449,14.6465,,2,25.6545,298.124
1.9695,8.55474,1.90631,2.33375,,,,,3,,
1.97455,4.4823,1.92183,0.988011,4.53375,0.501237,0,9.2725,0,,
1.97455,,,,,-0.501237,-10.8955,,-1,,
1.97455,,,,,0.501237,10.8955,,-1,,
1.97455,3.97333,2.25732,,,-2.33201,-13.1314,,1,-20.6344,-267.284
1.97455,4.99128,1.58633,,,3.33449,13.1314,,2,24.242,267.284
1.97455,8.55108,1.90973,2.39041,,,,,3,,
1.9796,4.48367,1.92395,1.01167,4.53622,0.491885,0,9.47999,0,,
1.9796,,,,,-0.491885,-10.9369,,-1,,
1.9796,,,,,0.491885,10.9369,,-1,,
1.9796,3.9669,2.24731,,,-2.35072,-11.5992,,1,-19.2732,-236.096
1.9796,5.00043,1.60059,,,3.33449,11.5992,,2,22.8136,236.096
1.9796,8.5473,1.91287,2.44727,,,,,3,,
1.98465,4.48495,1.92606,1.03535,4.53865,0.483872,0,9.66414,0,,
1.98465,,,,,-0.483872,-10.973,,-1,,
1.98465,,,,,0.483872,10.973,,-1,,
1.98465,3.96067,2.23709,,,-2.36674,-9.96734,,1,-17.8096,-202.881
1.98465,5.00923,1.61503,,,3.33449,9.96734,,2,21.2923,202.881
1.98465,8.54341,1.91575,2.50428,,,,,3,,
1.9897,4.48617,1.92817,1.05906,4.54105,0.477166,0,9.82302,0,,
1.9897,,,,,-0.477166,-11.0039,,-1,,
1.9897,,,,,0.477166,11.0039,,-1,,
1.9897,3.95466,2.22668,,,-2.38016,-8.37921,,1,-16.3773,-170.556
1.9897,5.01768,1.62965,,,3.33449,8.37921,,2,19.8117,170.556
1.9897,8.53942,1.91837,2.56143,,,,,3,,
1.99475,4.48732,1.93027,1.08278,4.54342,0.471743,0,9.9548,0,,
1.99475,,,,,-0.471743,-11.0298,,-1,,
1.99475,,,,,0.471743,11.0298,,-1,,
1.99475,3.94888,2.2161,,,-2.391,-6.6591,,1,-14.8127,-135.544
1.99475,5.02576,1.64445,,,3.33449,6.6591,,2,18.2081,135.544
1.99475,8.53533,1.92072,2.61868,,,,,3,,
1.9998,4.4884,1.93238,1.1065,4.54577,0.467593,0,10.0577,0,,
1.9998,,,,,-0.467593,-11.0508,,-1,,
1.9998,,,,,0.467593,11.0508,,-1,,
1.9998,3.94334,2.20535,,,-2.3993,-4.97535,,1,-13.2729,-101.271
1.9998,5.03347,1.6594,,,3.33449,4.97535,,2,16.6384,101.271
1.9998,8.53115,1.92282,2.67602,,,,,3,,
2.00485,4.48943,1.93449,1.1302,4.5481,0.464722,0,10.13,0,,
2.00485,,,,,-0.464722,-11.0668,,-1,,
2.00485,,,,,0.464722,11.0668,,-1,,
2.00485,3.93805,2.19447,,,-2.40504,-3.18984,,1,-11.629,-64.9279
2.00485,5.04081,1.67451,,,3.33449,3.18984,,2,14.9738,64.9279
2.00485,8.52689,1.92467,2.73341,,,,,3,,
2.0099,4.4904,1.93661,1.15388,4.55042,0.463147,0,10.17,0,,
2.0099,,,,,-0.463147,-11.0779,,-1,,
2.0099,,,,,0.463147,11.0779,,-1,,
2.0099,3.93302,2.18347,,,-2.40819,-1.39614,,1,-9.96808,-28.418
2.0099,5.04778,1.68976,,,3.33449,1.39614,,2,13.3016,28.418
2.0099,8.52254,1.92626,2.79084,,,,,3,,
2.01495,4.49132,1.93875,1.17752,4.55274,0.463026,0,10.1731,0,,
2.01495,,,,,-0.463026,-11.0839,,-1,,
2.01495,,,,,0.463026,11.0839,,-1,,
2.01495,3.92825,2.17236,,,-2.40844,0.573787,,1,-8.13244,11.6792
2.01495,5.05438,1.70513,,,3.33449,-0.573787,,2,11.4651,-11.6792
2.01495,8.5181,1.9276,2.84827,,,,,3,,
2.02,4.49218,1.9409,1.20111,4.55507,0.464015,0,10.1479,0,,
2.02,,,,,-0.464015,-11.0844,,-1,,
2.02,,,,,0.464015,11.0844,,-1,,
2.02,3.92376,2.16116,,,-2.40646,2.73664,,1,-6.10896,55.7033
2.02,5.0606,1.72064,,,3.33449,-2.73664,,2,9.4487,-55.7033
2.02,8.51359,1.92868,2.90568,,,,,3,,
2.02505,4.49299,1.94308,1.22463,4.5574,0.466598,0,10.0827,0,,
2.02505,,,,,-0.466598,-11.0806,,-1,,
2.02505,,,,,0.466598,11.0806,,-1,,
2.02505,3.91956,2.14991,,,-2.40129,4.87967,,1,-4.09248,99.3237
2.02505,5.06643,1.73624,,,3.33449,-4.87967,,2,7.45082,-99.3237
2.02505,8.509,1.92951,2.96304,,,,,3,,
2.0301,4.49376,1.94528,1.24807,4.55976,0.47074,0,9.9795,0,,
2.0301,,,,,-0.47074,-11.0706,,-1,,
2.0301,,,,,0.47074,11.0706,,-1,,
2.0301,3.91563,2.13862,,,-2.39301,7.06839,,1,-2.02218,143.874
2.0301,5.07189,1.75195,,,3.33449,-7.06839,,2,5.41033,-143.874
2.0301,8.50433,1.93008,3.02031,,,,,3,,
2.03515,4.49448,1.94753,1.27141,4.56214,0.476579,0,9.83713,0,,
2.03515,,,,,-0.476579,-11.0546,,-1,,
2.03515,,,,,0.476579,11.0546,,-1,,
2.03515,3.912,2.12732,,,-2.38133,9.44365,,1,0.234236,192.222
2.03515,5.07697,1.76773,,,3.33449,-9.44365,,2,3.19595,-192.222
2.03515,8.49957,1.93039,3.07747,,,,,3,,
2.0402,4.49516,1.94981,1.29464,4.56456,0.484299,0,9.65418,0,,
2.0402,,,,,-0.484299,-11.0321,,-1,,
2.0402,,,,,0.484299,11.0321,,-1,,
2.0402,3.90866,2.11602,,,-2.36589,12.1288,,1,2.79308,246.877
2.0402,5.08166,1.7836,,,3.33449,-12.1288,,2,0.692663,-246.877
2.0402,8.49473,1.93042,3.13447,,,,,3,,
2.04525,4.49579,1.95215,1.31773,4.56703,0.494139,0,9.42926,0,,
2.04525,,,,,-0.494139,-11.0023,,-1,,
2.04525,,,,,0.494139,11.0023,,-1,,
2.04525,3.90561,2.10477,,,-2.34621,15.0438,,1,5.58147,306.21
2.04525,5.08597,1.79952,,,3.33449,-15.0438,,2,-2.0249,-306.21
2.04525,8.48979,1.93018,3.19128,,,,,3,,
2.0503,4.49638,1.95454,1.34066,4.56956,0.506418,0,9.16085,0,,
2.0503,,,,,-0.506418,-10.9643,,-1,,
2.0503,,,,,0.506418,10.9643,,-1,,
2.0503,3.90285,2.09359,,,-2.32165,18.2148,,1,8.62611,370.755
2.0503,5.08991,1.81549,,,3.33449,-18.2148,,2,-4.98116,-370.755
2.0503,8.48476,1.92964,3.24784,,,,,3,,
2.05535,4.49693,1.95701,1.36345,4.57216,0.521589,0,8.84668,0,,
2.05535,,,,,-0.521589,-10.9169,,-1,,
2.05535,,,,,0.521589,10.9169,,-1,,
2.05535,3.90039,2.08251,,,-2.29131,21.8441,,1,12.1188,444.629
2.05535,5.09347,1.83151,,,3.33449,-21.8441,,2,-8.36468,-444.629
2.05535,8.47961,1.92879,3.3041,,,,,3,,
2.0604,4.49744,1.95956,1.38598,4.57484,0.540193,0,8.48551,0,,
2.0604,,,,,-0.540193,-10.8583,,-1,,
2.0604,,,,,0.540193,10.8583,,-1,,
2.0604,3.89822,2.07158,,,-2.2541,25.9829,,1,16.1112,528.872
2.0604,5.09665,1.84754,,,3.33449,-25.9829,,2,-12.2231,-528.872
2.0604,8.47434,1.92762,3.35999,,,,,3,,
2.06545,4.4979,1.9622,1.40823,4.57764,0.56302,0,8.07498,0,,
2.06545,,,,,-0.56302,-10.7865,,-1,,
2.06545,,,,,0.56302,10.7865,,-1,,
2.06545,3.89634,2.06087,,,-2.20845,30.7997,,1,20.766,626.915
2.06545,5.09946,1.86354,,,3.33449,-30.7997,,2,-16.7137,-626.915
2.06545,8.46892,1.9261,3.41542,,,,,3,,
2.0705,4.49832,1.96497,1.43016,4.58056,0.591238,0,7.61128,0,,
2.0705,,,,,-0.591238,-10.6984,,-1,,
2.0705,,,,,0.591238,10.6984,,-1,,
2.0705,3.89474,2.05042,,,-2.15201,36.6544,,1,26.4273,746.085
2.0705,5.1019,1.87952,,,3.33449,-36.6544,,2,-22.1718,-746.085
2.0705,8.46332,1.92419,3.47028,,,,,3,,
2.07555,4.4987,1.96786,1.45163,4.58363,0.626406,0,7.09187,0,,
2.07555,,,,,-0.626406,-10.5895,,-1,,
2.07555,,,,,0.626406,10.5895,,-1,,
2.07555,3.89342,2.04033,,,-2.08168,43.883,,1,33.4195,893.222
2.07555,5.10398,1.89539,,,3.33449,-43.883,,2,-28.911,-893.222
2.07555,8.45751,1.92185,3.52444,,,,,3,,
2.0806,4.49903,1.97092,1.47256,4.5869,0.671041,10.4537,6.51103,0,,
2.0806,,,,,-0.671041,-10.4537,,-1,,
2.0806,,,,,0.671041,10.4537,,-1,,
2.0806,3.89237,2.03071,,,-1.99241,22.1853,,1,13.5125,451.573
2.0806,5.10569,1.91113,,,3.33449,-1.27782,,2,10.8087,-26.0095
2.0806,8.45143,1.91902,3.57771,,,,,3,,
2.08565,4.49932,1.97417,1.49275,4.59034,0.681322,-10.2814,5.86288,0,,
2.08565,,,,,-0.729007,-10.2814,,-1,,
2.08565,,,,,0.729007,10.2814,,-1,,
2.08565,3.89157,2.0217,,,-1.75373,83.9639,,1,71.966,1709.05
2.08565,5.10706,1.92664,,,3.11638,-104.527,,2,-86.2324,-2127.6
2.08565,8.4454,1.91584,3.62641,,,,,3,,
2.0907,4.49955,1.9776,1.51172,4.59362,0.630114,-10.2417,5.14901,0,,
2.0907,,,,,-0.805658,-10.2417,,-1,,
2.0907,,,,,0.805658,10.2417,,-1,,
2.0907,3.89102,2.0136,,,-1.34771,73.0468,,1,63.2494,1486.84
2.0907,5.10809,1.94161,,,2.60794,-93.5303,,2,-77.8103,-1903.77
2.0907,8.43995,1.91269,3.66597,,,,,3,,
2.09575,4.49972,1.98088,1.52745,4.59664,0.577917,-10.4394,4.44524,0,,
2.09575,,,,,-0.898828,-10.4394,,-1,,
2.09575,,,,,0.898828,10.4394,,-1,,
2.09575,3.89069,2.00729,,,-0.988133,62.2016,,1,54.4328,1266.09
2.09575,5.10875,1.95446,,,2.14397,-83.0804,,2,-69.738,-1691.07
2.09575,8.43504,1.90964,3.69729,,,,,3,,
2.1008,4.49983,1.9839,1.53987,4.59939,0.524712,-10.6409,3.7794,0,,
2.1008,,,,,-1.00925,-10.6409,,-1,,
2.1008,,,,,1.00925,10.6409,,-1,,
2.1008,3.89052,2.00274,,,-0.684185,51.3064,,1,45.3693,1044.32
2.1008,5.10914,1.96505,,,1.73361,-72.5882,,2,-61.4332,-1477.51
2.1008,8.43065,1.90676,3.72147,,,,,3,,
2.10585,4.4999,1.98665,1.54944,4.60198,0.492173,-10.8463,3.15872,0,,
2.10585,,,,,-1.13978,-10.8463,,-1,,
2.10585,,,,,1.13978,10.8463,,-1,,
2.10585,3.89044,1.99967,,,-0.455533,43.5973,,1,39.0052,887.407
2.10585,5.10937,1.97363,,,1.43988,-65.2899,,2,-55.6862,-1328.95
2.10585,8.42658,1.90399,3.74042,,,,,3,,
2.1109,4.49995,1.98924,1.55684,4.6043,0.437314,-10.9719,2.56626,0,,
2.1109,,,,,-1.3003,-10.9719,,-1,,
2.1109,,,,,1.3003,10.9719,,-1,,
2.1109,3.89041,1.99774,,,-0.246815,33.1222,,1,29.9907,674.189
2.1109,5.10949,1.98073,,,1.12144,-55.066,,2,-47.3007,-1120.85
2.1109,8.423,1.90148,3.7541,,,,,3,,
2.11595,4.49998,1.99156,1.56218,4.60635,0.381396,-11.1837,2.02575,0,,
2.11595,,,,,-1.49201,-11.1837,,-1,,
2.11595,,,,,1.49201,11.1837,,-1,,
2.11595,3.8904,1.99681,,,-0.0895881,23.3958,,1,21.4888,476.212
2.11595,5.10955,1.98631,,,0.852379,-45.7631,,2,-39.5961,-931.49
2.11595,8.4199,1.89925,3.76352,,,,,3,,
2.121,4.49999,1.99361,1.56583,4.60811,0.324398,-11.3995,1.54349,0,,
2.121,,,,,-1.718,-11.3995,,-1,,
2.121,,,,,1.718,11.3995,,-1,,
2.121,3.8904,1.99663,,,0.0191682,14.5315,,1,13.6163,295.783
2.121,5.10958,1.99058,,,0.629628,-37.3305,,2,-32.5363,-759.848
2.121,8.41728,1.89735,3.76963,,,,,3,,
2.12605,4.5,1.99537,1.56819,4.60959,0.2663,-11.6195,1.12313,0,,
2.12605,,,,,-1.97933,-11.6195,,-1,,
2.12605,,,,,1.97933,11.6195,,-1,,
2.12605,3.8904,1.99696,,,0.0839758,6.68775,,1,6.53702,136.127
2.12605,5.10959,1.99378,,,0.448625,-29.9268,,2,-26.2855,-609.149
2.12605,8.41513,1.89578,3.77328,,,,,3,,
2.1311,4.5,1.99685,1.56958,4.61077,0.207081,-11.8438,0.768,0,,
2.1311,,,,,-2.27118,-11.8438,,-1,,
2.1311,,,,,2.27118,11.8438,,-1,,
2.1311,3.8904,1.99759,,,0.110131,0.0142098,,1,0.409584,0.289235
2.1311,5.1096,1.99611,,,0.304031,-23.7018,,2,-21.0024,-482.441
2.1311,8.41346,1.89455,3.77521,,,,,3,,
2.13615,4.5,1.99803,1.57032,4.61172,0.170864,-12.0724,0.481201,0,,
2.13615,,,,,-2.5782,-12.0724,,-1,,
2.13615,,,,,2.5782,12.0724,,-1,,
2.13615,3.8904,1.99832,,,0.120743,-4.20329,,1,-3.48408,-85.5563
2.13615,5.1096,1.99774,,,0.220985,-19.9415,,2,-17.7956,-405.902
2.13615,8.41208,1.89354,3.77622,,,,,3,,
2.1412,4.5,1.99898,1.57067,4.61242,0.109803,-12.2122,0.250796,0,,
2.1412,,,,,-2.8923,-12.2122,,-1,,
2.1412,,,,,2.8923,12.2122,,-1,,
2.1412,3.8904,1.99906,,,0.0930159,-8.54793,,1,-7.63426,-173.99
2.1412,5.1096,1.9989,,,0.12659,-15.8765,,2,-14.3456,-323.16
2.1412,8.4112,1.89289,3.77655,,,,,3,,
2.14625,4.5,1.99968,1.57078,4.61281,0.0475636,-12.4479,0.0788672,0,,
2.14625,,,,,-3.18153,-12.4479,,-1,,
2.14625,,,,,3.18153,12.4479,,-1,,
2.14625,3.8904,1.99969,,,0.0452769,-11.5108,,1,-10.5683,-234.299
2.14625,5.1096,1.99967,,,0.0498503,-13.385,,2,-12.2991,-272.446
2.14625,8.41082,1.8926,3.7766,,,,,3,,
2.14625,4.5,1.99968,1.57078,4.61281,0.0475636,-12.4479,0.0788672,0,,
2.1513,,,,,-3.18153,-12.4479,,-1,,
2.1513,,,,,3.18153,12.4479,,-1,,
2.14625,3.8904,1.99969,,,0.0452769,-11.5108,,1,-10.5683,-234.299
2.14625,5.1096,1.99967,,,0.0498503,-13.385,,2,-12.2991,-272.446
2.1513,8.41043,1.89232,3.77664,,,,,3,,
